"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R540","2020-05-27 09:00:00","17.000","151.000","2.000","23.600","1.000","1010.000","","212.000","-99.000","-99.000","-99.000","25.900","","23.600",""
"C0K480","2020-05-27 09:00:00","56.000","221.000","1.300","24.500","0.990","1003.300","","6.500","-99.000","-99.000","-99.000","25.900","","24.400",""
"C0H890","2020-05-27 09:00:00","440.000","322.000","0.300","26.300","0.800","960.000","","0.000","-99.000","-99.000","-99.000","26.300","","22.200",""
"C0S770","2020-05-27 09:00:00","375.000","306.000","1.400","21.800","0.980","968.500","","14.000","-99.000","-99.000","-99.000","23.700","","21.700",""
"C0X230","2020-05-27 09:00:00","29.000","167.000","3.000","25.900","0.900","1007.800","","12.500","-99.000","-99.000","-99.000","26.000","","24.200",""
"C0R490","2020-05-27 09:00:00","49.000","166.000","1.800","24.300","1.000","1004.900","","57.500","-99.000","-99.000","-99.000","25.700","","24.300",""
"C0V440","2020-05-27 09:00:00","27.000","131.000","1.500","24.300","0.960","1007.300","","173.000","-99.000","-99.000","-99.000","26.000","","24.300",""
"C0SA40","2020-05-27 09:00:00","200.000","0.000","0.000","23.400","0.990","989.100","","14.500","-99.000","-99.000","-99.000","25.000","","23.100",""
"C0Z280","2020-05-27 09:00:00","224.000","0.000","0.200","24.300","0.990","986.900","","0.500","-99.000","-99.000","-99.000","24.700","","23.200",""
"C0Z070","2020-05-27 09:00:00","247.000","0.000","0.000","23.400","0.990","982.700","","0.500","-99.000","-99.000","-99.000","24.400","","22.800",""
"CM0180","2020-05-27 09:00:00","313.000","0.000","0.000","22.800","0.990","976.800","","17.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0T9N0","2020-05-27 09:00:00","261.000","0.000","0.000","23.800","0.990","981.900","","5.500","-99.000","-99.000","-99.000","24.300","","22.800",""
"C0R800","2020-05-27 09:00:00","131.000","201.000","1.200","23.000","1.000","996.800","","222.000","-99.000","-99.000","-99.000","24.800","","22.700",""
"C0K470","2020-05-27 09:00:00","97.000","218.000","1.400","25.100","0.990","999.000","","5.000","-99.000","-99.000","-99.000","26.100","","23.300",""
"C0R720","2020-05-27 09:00:00","214.000","258.000","1.900","22.400","1.000","987.900","","136.000","-99.000","-99.000","-99.000","25.200","","22.400",""
"C0V650","2020-05-27 09:00:00","28.000","132.000","2.700","24.000","0.990","1009.100","","119.500","8.700","151.000","","25.400","","23.500",""
"C0H9C0","2020-05-27 09:00:00","3402.000","314.000","0.700","9.200","1.000","679.500","","3.000","-99.000","-99.000","-99.000","9.200","","7.600",""
"C0U780","2020-05-27 09:00:00","15.000","49.000","1.600","24.200","0.990","1009.400","","0.000","-99.000","-99.000","-99.000","25.800","","23.800",""
"C0U760","2020-05-27 09:00:00","22.000","353.000","0.300","24.900","0.990","1009.500","","0.500","-99.000","-99.000","-99.000","25.100","","24.100",""
"C0X290","2020-05-27 09:00:00","10.000","161.000","2.200","26.200","0.920","1008.700","","11.500","-99.000","-99.000","-99.000","26.200","","24.800",""
"C0E830","2020-05-27 09:00:00","37.000","11.000","2.600","24.400","0.950","1005.200","","3.000","-99.000","-99.000","-99.000","26.300","","24.400",""
"C0K330","2020-05-27 09:00:00","38.000","0.000","0.000","25.200","0.990","1005.200","","4.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0M660","2020-05-27 09:00:00","40.000","212.000","1.100","25.200","0.980","1006.000","","16.500","-99.000","-99.000","-99.000","25.200","","24.300",""
"C0D580","2020-05-27 09:00:00","120.000","0.000","0.000","23.300","0.990","996.400","","36.500","-99.000","-99.000","-99.000","24.100","","23.000",""
"C0R640","2020-05-27 09:00:00","21.000","136.000","6.000","23.500","0.990","1009.100","","188.000","-99.000","-99.000","-99.000","25.600","","23.300",""
"C0E810","2020-05-27 09:00:00","53.000","2.000","2.600","24.100","0.990","1004.000","","5.000","-99.000","-99.000","-99.000","24.900","","23.400",""
"C0G830","2020-05-27 09:00:00","27.000","194.000","2.500","25.600","1.000","1006.100","","22.500","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0A550","2020-05-27 09:00:00","422.000","0.000","0.000","20.800","1.000","964.300","","2.500","-99.000","-99.000","-99.000","23.000","","20.500",""
"C0G750","2020-05-27 09:00:00","31.000","161.000","2.200","24.200","0.980","1007.300","","-99.000","-99.000","-99.000","-99.000","25.600","","24.200",""
"C0Z270","2020-05-27 09:00:00","343.000","52.000","1.400","25.200","0.990","972.800","","0.000","-99.000","-99.000","-99.000","26.300","","22.800",""
"C0UA30","2020-05-27 09:00:00","1397.000","95.000","0.700","19.600","0.990","859.900","","1.500","-99.000","-99.000","-99.000","19.600","","17.200",""
"C0I080","2020-05-27 09:00:00","536.000","0.000","0.000","24.200","0.920","953.200","","0.500","-99.000","-99.000","-99.000","24.200","","20.700",""
"C0UA00","2020-05-27 09:00:00","392.000","359.000","0.300","25.200","0.890","967.700","","1.000","-99.000","-99.000","-99.000","25.300","","21.300",""
"C0AD40","2020-05-27 09:00:00","32.000","76.000","1.600","23.700","0.940","1006.900","","2.000","-99.000","-99.000","-99.000","25.300","","23.000",""
"C0G900","2020-05-27 09:00:00","20.000","266.000","1.100","26.600","0.940","1006.900","","21.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0S660","2020-05-27 09:00:00","794.000","241.000","0.900","20.400","1.000","925.900","","4.500","-99.000","-99.000","-99.000","20.400","","19.400",""
"C0M640","2020-05-27 09:00:00","155.000","0.000","0.000","24.700","0.940","992.600","","9.000","-99.000","-99.000","-99.000","25.400","","23.600",""
"C0R660","2020-05-27 09:00:00","20.000","85.000","1.700","22.800","0.990","1010.700","","200.000","-99.000","-99.000","-99.000","25.600","","22.800",""
"C0UA10","2020-05-27 09:00:00","1711.000","0.000","0.100","18.400","1.000","831.400","","0.000","-99.000","-99.000","-99.000","18.600","","14.800",""
"C0V770","2020-05-27 09:00:00","26.000","144.000","1.900","24.200","0.960","1007.600","","129.000","-99.000","-99.000","-99.000","25.200","","23.800",""
"C0E730","2020-05-27 09:00:00","26.000","33.000","1.100","24.000","0.950","1005.400","","33.500","-99.000","-99.000","-99.000","26.100","","23.600",""
"C0V810","2020-05-27 09:00:00","32.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A9C0","2020-05-27 09:00:00","35.000","286.000","1.000","24.700","0.900","1006.700","","11.500","-99.000","-99.000","-99.000","28.200","","23.600",""
"C0X310","2020-05-27 09:00:00","9.000","148.000","3.200","25.700","0.930","1009.700","","73.500","-99.000","-99.000","-99.000","25.800","","24.700",""
"C0K280","2020-05-27 09:00:00","23.000","171.000","1.800","24.800","1.000","1009.600","","17.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0M650","2020-05-27 09:00:00","20.000","178.000","0.800","25.000","0.980","1008.100","","40.500","-99.000","-99.000","-99.000","25.500","","23.900",""
"C0S910","2020-05-27 09:00:00","212.000","242.000","5.000","25.900","0.940","988.700","","7.500","11.400","214.000","","26.900","","23.900",""
"C0D570","2020-05-27 09:00:00","15.000","8.000","0.400","24.400","1.000","1008.400","","18.500","-99.000","-99.000","-99.000","25.200","","23.400",""
"C0M710","2020-05-27 09:00:00","15.000","143.000","2.300","25.900","0.920","1008.500","","11.500","-99.000","-99.000","-99.000","26.600","","24.700",""
"C0V490","2020-05-27 09:00:00","20.000","152.000","1.500","23.900","0.990","1008.800","","181.500","-99.000","-99.000","-99.000","25.800","","23.900",""
"C0E870","2020-05-27 09:00:00","34.000","3.000","1.300","24.500","0.990","1007.600","","25.000","-99.000","-99.000","-99.000","26.400","","24.200",""
"C0M800","2020-05-27 09:00:00","440.000","0.000","0.000","22.500","0.970","962.100","","3.000","-99.000","-99.000","-99.000","22.800","","21.600",""
"C0A570","2020-05-27 09:00:00","360.000","0.000","0.000","21.700","0.990","970.600","","4.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0S790","2020-05-27 09:00:00","236.000","284.000","6.700","21.900","0.980","985.800","","13.500","-99.000","-99.000","-99.000","23.700","","21.900",""
"C0D590","2020-05-27 09:00:00","143.000","51.000","2.400","22.500","0.990","995.400","","32.000","-99.000","-99.000","-99.000","25.200","","22.200",""
"C0U990","2020-05-27 09:00:00","31.000","64.000","1.300","23.900","0.970","1008.100","","1.500","-99.000","-99.000","-99.000","25.500","","23.900",""
"C0A970","2020-05-27 09:00:00","96.000","347.000","5.600","21.500","0.990","1000.500","","0.500","-99.000","-99.000","-99.000","26.000","","21.400",""
"CM0110","2020-05-27 09:00:00","7.000","215.000","2.100","26.400","0.860","1009.200","","-99.000","-99.000","-99.000","-99.000","26.900","","25.100",""
"C0S940","2020-05-27 09:00:00","150.000","197.000","0.900","26.000","0.900","993.200","","1.500","-99.000","-99.000","-99.000","26.100","","24.000",""
"C0X250","2020-05-27 09:00:00","33.000","176.000","1.500","26.200","0.870","1006.200","","42.500","-99.000","-99.000","-99.000","26.200","","24.100",""
"C0K520","2020-05-27 09:00:00","10.000","183.000","1.900","24.900","0.960","1007.900","","14.500","-99.000","-99.000","-99.000","25.600","","24.700",""
"C0Z200","2020-05-27 09:00:00","153.000","46.000","0.300","26.400","0.790","994.500","","0.000","-99.000","-99.000","-99.000","26.500","","22.800",""
"C0V740","2020-05-27 09:00:00","60.000","139.000","1.900","24.400","1.000","1005.000","","36.000","-99.000","-99.000","-99.000","25.200","","24.200",""
"C0V790","2020-05-27 09:00:00","410.000","254.000","2.400","22.700","0.990","964.200","","12.500","-99.000","-99.000","-99.000","23.100","","22.600",""
"C0G860","2020-05-27 09:00:00","45.000","218.000","2.000","26.100","0.850","1003.800","","4.500","-99.000","-99.000","-99.000","27.100","","25.300",""
"C0Z250","2020-05-27 09:00:00","1124.000","0.000","0.000","20.700","0.990","889.200","","0.500","-99.000","-99.000","-99.000","20.700","","18.900",""
"C0K440","2020-05-27 09:00:00","35.000","299.000","0.300","24.800","0.990","1006.100","","22.500","-99.000","-99.000","-99.000","25.500","","24.200",""
"C0T900","2020-05-27 09:00:00","160.000","156.000","0.700","26.900","0.790","991.200","","0.000","-99.000","-99.000","-99.000","27.400","","22.400",""
"C0F9V0","2020-05-27 09:00:00","525.000","223.000","2.200","25.800","0.860","951.300","","0.500","-99.000","-99.000","-99.000","25.900","","23.000",""
"C0M850","2020-05-27 09:00:00","695.000","0.000","0.000","21.100","0.990","933.300","","5.500","-99.000","-99.000","-99.000","21.400","","20.500",""
"C0C620","2020-05-27 09:00:00","19.000","33.000","1.100","23.200","0.960","1007.300","","26.000","-99.000","-99.000","-99.000","27.000","","22.800",""
"C0I360","2020-05-27 09:00:00","300.000","202.000","0.500","26.500","0.750","975.300","","1.500","-99.000","-99.000","-99.000","28.100","","23.000",""
"C0M810","2020-05-27 09:00:00","1354.000","0.000","0.000","19.800","0.970","865.500","","2.000","-99.000","-99.000","-99.000","19.800","","17.900",""
"C0AC80","2020-05-27 09:00:00","40.000","52.000","2.800","23.800","0.910","1005.700","","1.500","-99.000","-99.000","-99.000","25.200","","23.000",""
"CM0140","2020-05-27 09:00:00","26.000","316.000","0.500","26.400","0.860","1008.200","","5.000","-99.000","-99.000","-99.000","26.500","","25.500",""
"C0SA20","2020-05-27 09:00:00","857.000","240.000","4.200","20.100","0.910","917.200","","16.000","-99.000","-99.000","-99.000","21.800","","20.100",""
"C0K490","2020-05-27 09:00:00","91.000","0.000","0.000","25.400","0.940","999.300","","1.000","-99.000","-99.000","-99.000","25.700","","23.800",""
"C0V820","2020-05-27 09:00:00","441.000","15.000","0.500","22.500","0.990","963.900","","12.000","-99.000","-99.000","-99.000","22.800","","22.000",""
"C0S810","2020-05-27 09:00:00","65.000","340.000","0.400","24.800","0.990","1006.000","","9.000","-99.000","-99.000","-99.000","25.000","","24.500",""
"C0R580","2020-05-27 09:00:00","10.000","149.000","3.800","23.300","0.990","1010.600","","134.500","-99.000","-99.000","-99.000","25.200","","23.200",""
"C0Z330","2020-05-27 09:00:00","488.000","160.000","0.400","22.200","0.990","958.500","","1.500","-99.000","-99.000","-99.000","23.100","","21.500",""
"C0D540","2020-05-27 09:00:00","227.000","0.000","0.000","22.700","0.980","985.500","","22.500","-99.000","-99.000","-99.000","23.300","","22.300",""
"C0K420","2020-05-27 09:00:00","42.000","234.000","1.200","24.700","0.990","1005.100","","15.500","-99.000","-99.000","-99.000","25.900","","24.300",""
"C0Z180","2020-05-27 09:00:00","34.000","43.000","3.600","26.000","0.940","1006.300","","0.000","-99.000","-99.000","-99.000","26.400","","24.000",""
"C0AD10","2020-05-27 09:00:00","27.000","250.000","1.700","23.400","1.000","1007.100","","41.500","-99.000","-99.000","-99.000","28.000","","23.100",""
"C0M720","2020-05-27 09:00:00","225.000","0.000","0.200","24.600","0.980","984.600","","1.500","-99.000","-99.000","-99.000","24.700","","23.300",""
"C0V450","2020-05-27 09:00:00","51.000","148.000","2.600","23.300","0.970","1005.200","","237.500","-99.000","-99.000","-99.000","25.200","","23.000",""
"C0R280","2020-05-27 09:00:00","242.000","0.000","0.200","23.600","1.000","984.600","","77.500","-99.000","-99.000","-99.000","24.900","","23.500",""
"C0E610","2020-05-27 09:00:00","850.000","0.000","0.000","21.100","0.980","917.600","","10.500","-99.000","-99.000","-99.000","22.100","","20.100",""
"C0V610","2020-05-27 09:00:00","22.000","127.000","2.300","24.800","0.970","1008.000","","113.000","-99.000","-99.000","-99.000","26.000","","24.300",""
"C0Z310","2020-05-27 09:00:00","59.000","236.000","1.400","25.800","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","26.300","","23.900",""
"C0S700","2020-05-27 09:00:00","507.000","234.000","0.900","21.000","0.990","955.500","","19.000","-99.000","-99.000","-99.000","21.800","","21.000",""
"C0T9G0","2020-05-27 09:00:00","605.000","0.000","0.100","24.000","0.990","945.800","","0.000","-99.000","-99.000","-99.000","25.100","","21.400",""
"C0U520","2020-05-27 09:00:00","517.000","0.000","0.000","22.000","0.990","955.100","","2.000","-99.000","-99.000","-99.000","22.700","","21.300",""
"C0R810","2020-05-27 09:00:00","25.000","169.000","0.800","23.300","0.990","1010.400","","191.500","-99.000","-99.000","-99.000","25.300","","23.200",""
"C0G660","2020-05-27 09:00:00","27.000","187.000","0.500","26.600","1.000","1008.500","","2.500","-99.000","-99.000","-99.000","27.300","","25.400",""
"C0W140","2020-05-27 09:00:00","21.000","76.000","4.500","25.400","0.750","1009.200","","0.000","9.600","77.000","","25.800","","24.300",""
"C0A560","2020-05-27 09:00:00","405.000","0.000","0.000","22.500","1.000","965.100","","2.500","-99.000","-99.000","-99.000","22.500","","20.700",""
"C0X190","2020-05-27 09:00:00","10.000","161.000","1.600","25.000","0.950","1008.800","","102.000","-99.000","-99.000","-99.000","25.900","","24.600",""
"C0S950","2020-05-27 09:00:00","415.000","223.000","1.900","22.700","1.000","964.000","","14.000","-99.000","-99.000","-99.000","24.100","","22.500",""
"C0A880","2020-05-27 09:00:00","6.000","342.000","0.900","22.500","0.990","1008.800","","1.500","-99.000","-99.000","-99.000","24.800","","22.500",""
"C0I530","2020-05-27 09:00:00","3014.000","228.000","4.700","10.000","1.000","703.600","","2.500","-99.000","-99.000","-99.000","10.100","","9.100",""
"C0M670","2020-05-27 09:00:00","43.000","246.000","0.300","25.600","0.930","1004.600","","14.500","-99.000","-99.000","-99.000","25.600","","24.400",""
"C0Z061","2020-05-27 09:00:00","174.000","0.000","0.200","24.600","0.990","994.200","","1.000","-99.000","-99.000","-99.000","24.900","","23.500",""
"C0M730","2020-05-27 09:00:00","40.000","302.000","0.300","25.400","0.950","1004.900","","10.500","-99.000","-99.000","-99.000","25.700","","24.300",""
"C0U750","2020-05-27 09:00:00","398.000","39.000","6.700","19.900","1.000","965.300","","0.500","-99.000","-99.000","-99.000","24.200","","19.400",""
"C0A650","2020-05-27 09:00:00","287.000","40.000","2.000","20.000","0.950","978.500","","1.500","-99.000","-99.000","-99.000","20.400","","18.000",""
"C0K400","2020-05-27 09:00:00","65.000","256.000","0.600","24.800","0.990","1003.100","","3.000","-99.000","-99.000","-99.000","25.400","","24.000",""
"C0I370","2020-05-27 09:00:00","671.000","32.000","1.400","25.900","0.730","936.500","","0.000","-99.000","-99.000","-99.000","26.900","","20.700",""
"C0S750","2020-05-27 09:00:00","2280.000","0.000","0.100","14.000","1.000","774.300","","4.500","-99.000","-99.000","-99.000","15.100","","13.100",""
"C0R650","2020-05-27 09:00:00","29.000","201.000","2.800","24.100","0.990","1009.000","","106.000","-99.000","-99.000","-99.000","25.300","","24.100",""
"C0E740","2020-05-27 09:00:00","27.000","339.000","0.300","25.900","0.940","1007.200","","41.000","-99.000","-99.000","-99.000","26.800","","25.000",""
"C0AI20","2020-05-27 09:00:00","25.000","83.000","3.400","22.600","0.930","1008.100","","30.500","-99.000","-99.000","-99.000","26.500","","22.300",""
"C0E550","2020-05-27 09:00:00","84.000","0.000","0.000","23.600","1.000","1000.000","","20.000","-99.000","-99.000","-99.000","25.100","","23.400",""
